company_id,company_name,industry,funding_rounds,total_funding,last_funding_date,job_postings_30d,employee_growth_pct,hiring_roles,industry_growth_rate,regional_employment_trend,funding_per_employee,days_since_last_funding,growth_momentum,is_hot_lead
COMP_015442,Parker LLC,Healthcare,6.081224283,1373529.49,22-01-2024,6.737762456,32.2755998,Sales,30,-3.4,372.2302141,395,9614706.43,0
COMP_010585,"Thompson, Bryant and Smith",SaaS,3.237949999,8386072.41,03-11-2020,12.90951296,-0.934113011,Operations,20,-1.1,inf,1570,125791086.2,0
COMP_022293,Kelly and Sons,Retail,3.136124112,4875961.97,20-04-2024,17.12191479,11.7563553,Sales,28.2,13.1,3638.77759,306,73139429.55,0
COMP_009678,Rogers and Sons,Tech,3.294605415,1719868.13,10-11-2021,6.674636254,14.20844699,Marketing,11.2,6.8,1194.352868,1198,12039076.91,0
COMP_003834,"Robinson, Harris and Brooks",Retail,3.113523893,581190.35,19-09-2023,6.227267592,21.07142646,Operations,23.6,-3.6,230.6310913,520,4649522.8,0
COMP_008680,"Leblanc, Ryan and Jackson",Retail,7.002230007,3395281.8,03-09-2024,5.314858126,31.64509625,Marketing,16,11.8,872.8230848,170,16976409,0
COMP_014749,"Carrillo, Thomas and Rice",Tech,4.76752536,6866724.99,27-03-2023,6.658501449,26.27682112,Marketing,15.2,13.6,3065.502228,696,48067074.93,0
COMP_012528,Floyd PLC,SaaS,7.213079402,2908073.82,09-03-2021,12.77685418,14.73367238,Operations,24.9,6,1741.361569,1444,40713033.48,1
COMP_010384,Miller-White,SaaS,3.222337424,7393035.47,31-08-2022,11.2487622,39.60960073,Sales,22.3,-2.4,1496.565885,904,73930354.7,0
COMP_017190,"Clark, Jensen and Bowman",Tech,1.95643656,4824820.35,04-07-2021,6.83067368,18.32096878,Operations,12.2,2.8,2319.625168,1327,33773742.45,0
COMP_013619,"Holt, Wilson and Delgado",Fintech,3.774333801,3187574.48,20-03-2024,17.33273839,24.53155839,Marketing,20.9,-2.8,1254.950583,337,41438468.24,1
COMP_018017,Mccoy-Mitchell,Fintech,0.972770127,6264953.22,08-04-2021,7.225574808,11.31499332,Marketing,5.2,-0.7,3891.275292,1414,43854672.54,0
COMP_018234,Clayton LLC,SaaS,5.511493898,12185230.89,09-09-2021,6.586822821,15.92732998,Engineering,11.3,-3.4,7475.601773,1260,85296616.23,0
COMP_009848,Lopez LLC,SaaS,3.352804936,260161.87,18-04-2021,10.46433487,35.02404812,Sales,21.8,5,73.07917697,1404,2861780.57,0
COMP_004001,Diaz Inc,Retail,2.775138928,2709438.61,23-09-2021,5.158971598,40.13493603,Sales,7.3,13,677.3596525,1246,16256631.66,0
COMP_006616,Hernandez-Ashley,Healthcare,2.717948097,4930957.5,23-03-2022,5.336016757,3.357312948,Engineering,16.4,0.4,11467.34302,1065,29585745,0
COMP_003043,"Martin, Conrad and Smith",SaaS,3.450041808,5566366.23,31-12-2023,9.938949494,4.216863969,Sales,14.9,12.3,10120.66587,417,44530929.84,0
COMP_006793,Baker-Olsen,Healthcare,3.012662529,12230773.78,24-06-2024,14.97871938,18.94345163,Marketing,5.5,0,5688.731991,241,183461606.7,1
COMP_014340,Espinoza Group,SaaS,3.809873771,2465400.03,05-02-2021,12.84990541,29.34961174,Marketing,7.9,12.9,765.6521832,1476,27119400.33,1
COMP_019944,Smith LLC,Tech,2.925730041,7126208.5,09-09-2023,10.58748635,2.902042039,Sales,27.8,7.5,17380.99634,530,85514502,0
COMP_024563,Wall Inc,SaaS,1.099091175,7085599.88,21-05-2020,12.2062945,47.13258121,Operations,18.2,-0.8,1448.99793,1736,77941598.68,0
COMP_013379,"Gonzalez, Johnson and Carter",Tech,4.015083416,970841.36,26-10-2024,15.61725822,36.89642658,Sales,29.9,-4.7,240.9035633,117,15533461.76,0
COMP_008564,Johnson Group,Tech,3.602861922,1307511.04,27-10-2024,11.47119871,0.527561301,Marketing,21.7,6.1,8716.740267,116,16997643.52,0
COMP_010943,"Gregory, Hicks and Chen",Retail,3.651128373,1849803.92,06-06-2023,13.07391733,6.780848718,Engineering,8.4,-3.4,2533.977973,625,24047450.96,0
COMP_020747,Thomas Ltd,SaaS,5.490777469,1290840.89,01-06-2020,5.557339093,24.08601752,Engineering,17.2,-4.2,498.394166,1725,6454204.45,0
COMP_024210,Goodwin PLC,Retail,6.689775159,10785376.51,22-09-2024,13.83626357,34.17975583,Engineering,28.1,14.8,2586.421225,151,150995271.1,1
COMP_004435,"Simpson, Rivas and Robinson",Tech,0.94758318,1124746.55,12-10-2022,14.53234006,-5.318575745,Operations,8.8,0.3,-2556.242159,862,14621705.15,0
COMP_004786,Jackson and Sons,Retail,1.868928695,2300605.59,12-09-2023,15.36940798,34.88038952,Sales,17,-2.3,637.286867,527,39110295.03,1
COMP_005499,Young-Williams,Retail,5.041873644,4636104.32,13-09-2020,8.720965328,53.02278998,Sales,17.4,12.4,973.9714958,1621,41724938.88,0
COMP_024107,"Mcgee, Rose and Knight",Healthcare,1.726107232,204074.92,27-02-2023,20.62973759,-7.424425485,Operations,27.3,13.7,-334.5490492,724,3877423.48,0
COMP_015009,Galvan LLC,Healthcare,1.778464178,2133203.3,20-10-2020,11.23577155,-2.774609921,Engineering,13.8,6.1,-14221.35533,1584,23465236.3,0
COMP_020886,Mooney Ltd,SaaS,5.110024446,5717303.41,25-06-2020,12.9802609,37.44499803,Marketing,7.5,5,1351.608371,1701,74324944.33,1
COMP_015852,Baker-Martinez,SaaS,3.791316017,9468827.48,21-02-2022,5.307352219,43.34126023,Marketing,5.8,9.8,1997.642928,1095,56812964.88,0
COMP_000489,"French, Hogan and Schwartz",Healthcare,3.051369799,2263067.69,06-10-2023,9.632175233,15.10171549,Sales,13.6,11.5,1323.431398,503,20367609.21,0
COMP_001689,Blair LLC,Retail,5.694032234,355598.42,10-04-2022,15.83807085,44.2001995,Engineering,26.3,12.8,83.47380751,1047,4622779.46,0
COMP_012395,Smith PLC,Fintech,4.561849387,11596593.19,29-08-2022,9.847817739,49.94860822,Operations,8.9,7,2278.309075,906,127562525.1,1
COMP_004632,Allen LLC,Tech,4.397054501,8462884.81,19-02-2023,8.242526432,41.3946038,Sales,12.4,-4.6,2049.124651,732,76165963.29,0
COMP_007780,Tucker-Thompson,Retail,3.312873842,4715359.6,31-01-2021,7.645857459,4.783732605,Engineering,15.7,0.1,7144.484242,1481,37722876.8,0
COMP_007010,Young LLC,SaaS,2.814815219,145313.59,03-01-2023,7.27000654,32.08973181,Marketing,24.2,7.8,44.98872755,779,1017195.13,0
COMP_021224,Lewis LLC,Healthcare,4.301577659,5451293.74,05-06-2023,11.10352749,42.94862491,Marketing,19,-4,1397.767626,626,54512937.4,0
COMP_018714,Rice-Powell,SaaS,3.269403705,483002.4,10-02-2023,8.248503252,-9.616161843,Sales,12.2,3.6,-596.2992593,741,4347021.6,0
COMP_018634,Schmitt-Elliott,Healthcare,1.983460657,4301241.21,09-12-2020,16.40241874,14.54466371,Marketing,27.5,11.8,2312.495274,1534,64518618.15,1
COMP_021825,Woodard-Ward,Fintech,5.38582045,4037736.81,22-12-2022,10.02857024,33.70400786,Sales,10,12.5,1479.024473,791,40377368.1,0
COMP_017536,Le-Orozco,Tech,2.88106224,6774416.29,06-07-2022,8.059386484,27.83828509,Marketing,8.8,11.4,2566.066777,960,60969746.61,0
COMP_005343,Copeland-Smith,Fintech,2.561718905,1159325.28,23-07-2023,9.964215267,0.122441399,Operations,10,-2.4,10539.32073,578,11593252.8,0
COMP_017316,"Scott, Wagner and Washington",Healthcare,2.029212274,2482321.8,11-07-2023,7.115925892,25.62253207,Operations,21,14.3,926.2394776,590,17376252.6,0
COMP_002635,Dawson Ltd,Fintech,3.365700351,4088858.34,05-02-2023,12.04172562,38.31306965,Sales,11,12.5,1102.118151,746,53155158.42,1
COMP_018181,"Maynard, Malone and Dean",Healthcare,4.555303525,6096988,29-03-2024,8.991811645,28.58532613,Sales,25.9,7.5,2102.409655,328,67066868,1
COMP_009884,Gonzales-Robinson,Fintech,1.127973081,1615644.06,03-08-2024,12.24509648,1.586986329,Marketing,7.1,2.4,5571.186414,201,21003372.78,0
COMP_012312,Anderson-Perez,Tech,0.874661306,5527151.28,14-08-2023,9.268150334,-5.672608253,Sales,15.5,4.3,-11054.30256,556,49744361.52,0
COMP_013001,Clements-Taylor,SaaS,3.927885711,8818513.85,14-05-2023,8.310592147,37.95599042,Operations,23.1,3.3,2422.66864,648,70548110.8,0
COMP_017320,Davenport PLC,Retail,5.030776098,4608259.96,06-05-2020,11.54119757,35.43559228,Marketing,28.1,6.2,1351.395883,1751,46082599.6,0
COMP_009058,Aguilar Inc,Tech,2.290297189,1440769.78,29-09-2023,5.801465741,42.80850515,Operations,22.2,7.8,374.2259169,510,10085388.46,0
COMP_015712,Melton-Smith,Tech,5.453959474,3027942.24,28-03-2020,6.174533551,20.94813477,Marketing,23.2,-4.5,1196.815115,1790,18167653.44,0
COMP_006531,Ray Ltd,Tech,3.090201977,5905422.68,28-07-2022,8.240834673,18.5409985,Marketing,15,3.8,3141.182277,938,47243381.44,0
COMP_022632,Berry PLC,Tech,1.721628527,302436.19,03-08-2024,8.772873839,56.90779876,Marketing,28.9,12.4,61.22190081,201,2419489.52,0
COMP_009090,Mitchell Group,Fintech,0.877622422,7769667.16,08-06-2022,8.75950127,39.44377322,Operations,10.3,3.2,1757.843249,988,69927004.44,0
COMP_016620,Harper Ltd,SaaS,2.021754445,9420681.39,11-02-2022,13.58283085,38.31739992,Engineering,21.8,6,2415.559331,1105,113048176.7,1
COMP_014614,Alvarado PLC,Retail,2.283670667,7673731.4,20-10-2022,10.57274441,30.07638443,Operations,29.5,8.5,2102.392164,854,99758508.2,1
COMP_001713,White and Sons,Healthcare,1.119966625,3012994.73,26-01-2022,11.47120916,47.10018486,Sales,30,5.1,683.2187596,1121,36155936.76,0
COMP_007981,Jones Group,Retail,6.737492825,385997.43,01-05-2022,6.670226617,6.441834401,Operations,20.5,4.9,559.4165652,1026,2701982.01,0
COMP_018774,Rodriguez-Diaz,Healthcare,3.167407201,4025435.44,12-01-2022,11.16010182,2.434577846,Engineering,28.6,-1.9,12985.27561,1135,48305225.28,0
COMP_022141,"Hicks, Reed and Harris",Tech,1.653714908,1197977.92,23-11-2021,9.677580493,23.44701955,Sales,13.4,8.8,554.6194074,1185,10781801.28,0
COMP_022254,"Garcia, Moss and Young",Tech,4.356801826,4692345.29,09-06-2023,15.4695682,46.54918877,Marketing,17.4,-0.7,1033.556231,622,79769869.93,1
COMP_018166,Gonzalez LLC,SaaS,4.708466668,3569617.77,20-05-2023,5.738929942,13.84860504,Sales,24.7,8.7,2411.903899,642,21417706.62,0
COMP_013668,Herring-Farrell,Retail,3.160477546,3504941.94,31-08-2020,18.08180822,33.53574981,Sales,9,-0.4,965.5487438,1634,59584012.98,1
COMP_003886,Lopez PLC,SaaS,3.469045323,3120497.58,08-01-2025,9.548859212,24.27056526,Operations,16,-4.7,1218.944367,43,28084478.22,0
COMP_010063,Monroe Group,Tech,1.722964312,1331868.54,09-02-2025,10.30398229,13.65724719,Sales,14.3,-2.7,951.3346714,11,11986816.86,0
COMP_021704,"Barrett, Oconnor and King",SaaS,5.291197731,10896226.99,16-08-2021,9.980675525,13.45301726,Operations,29.8,12.7,6335.015692,1284,119858496.9,1
COMP_013394,"Nunez, Pittman and Mccoy",SaaS,4.455809244,491060.21,21-10-2020,11.57333042,18.2821373,Sales,20.3,11.1,259.8202169,1583,5892722.52,0
COMP_006004,Casey-Watkins,Healthcare,3.118095046,4518477.29,17-07-2022,4.945083439,31.732784,Engineering,13.7,3,1377.58454,949,27110863.74,0
COMP_021494,Gates and Sons,Healthcare,2.463726573,5252305.58,03-08-2023,10.04650178,40.52130698,Marketing,17.5,7.3,1408.12482,567,57775361.38,1
COMP_015762,"Benson, Lawson and Martin",SaaS,3.933010906,2460005.73,17-06-2023,9.229199163,9.191869779,Sales,13,12.8,2342.8626,614,27060063.03,0
COMP_013166,"White, Thomas and Coleman",Tech,2.974285767,1248931.86,21-07-2024,12.38969909,7.27947131,Engineering,10.9,13.5,1469.3316,214,17485046.04,0
COMP_007347,"Reed, Alexander and Lawson",Retail,3.632160986,5510922.96,16-11-2021,11.92546654,10.1461984,Operations,14.2,3.7,4670.273695,1192,66131075.52,0
COMP_004692,Smith-Smith,Healthcare,4.946768264,1611194.43,14-04-2024,11.10371546,1.705295919,Engineering,27.3,14.4,5555.842862,312,16111944.3,0
COMP_004583,"Hoffman, Price and Lee",Retail,3.172721784,2223875.43,01-04-2022,8.079832282,35.30059517,Sales,10.6,14,731.5379704,1056,20014878.87,0
COMP_020123,Cunningham PLC,Healthcare,3.087424567,1853621.49,17-12-2024,8.460978251,23.6454027,Operations,29,-0.5,750.4540445,65,16682593.41,0
COMP_024310,"Rodriguez, Stanley and Harrison",Retail,4.8298892,1390189.04,26-10-2024,11.62123277,21.90947441,Operations,12.6,8.9,658.8573649,117,16682268.48,0
COMP_000573,Kennedy-Brown,Fintech,3.994700584,5174849.5,12-10-2024,10.65669612,8.395829513,Marketing,19.3,-3.7,5624.836413,131,46573645.5,0
COMP_012831,Stevenson-Cook,Fintech,1.774150188,597151.73,29-04-2020,8.383652252,28.97443352,Sales,5.4,7.8,205.9143897,1758,4777213.84,0
COMP_000535,Alexander and Sons,Retail,3.729867448,3730211.76,23-10-2021,6.65421153,25.24037787,Marketing,6.7,1.1,1366.377934,1216,26111482.32,0
COMP_018949,Barnett-Mitchell,Tech,1.101548619,2622639.97,17-01-2025,9.137923228,45.68316449,Engineering,9.6,-4.7,545.247395,34,20981119.76,0
COMP_022286,Hayes-Valdez,SaaS,1.078555237,3171513.11,11-01-2022,18.5695972,23.66766086,Operations,14.5,5.8,1243.730631,1136,53915722.87,0
COMP_004363,Williams-Stevens,Retail,3.534797507,5065634.23,02-11-2021,4.734782176,-6.148594475,Sales,20.4,-2.1,-9932.616137,1206,25328171.15,0
COMP_006951,"Hansen, Murray and Patton",Fintech,3.876806948,4392011.52,22-10-2020,8.352792421,-10.23708398,Operations,5.5,6.4,-5228.585143,1582,35136092.16,0
COMP_006514,Olson and Sons,SaaS,3.970543655,1126515.83,10-04-2022,12.76391945,15.31645321,Marketing,8.9,2.6,704.0723938,1047,14644705.79,0
COMP_024587,Owen and Sons,SaaS,2.097680898,3118920.41,05-02-2024,8.880103266,50.06223699,Marketing,15.6,10.4,641.7531708,381,24951363.28,0
COMP_005916,Haley-Woods,SaaS,2.372742846,1301543.74,28-04-2024,9.977462744,-5.134625323,Operations,8.3,9.9,-3718.6964,298,15618524.88,0
COMP_005768,Garcia-Perez,Fintech,3.476319725,1480772.79,26-11-2022,5.708151216,37.83086292,Operations,12.9,7.6,319.8213369,817,8884636.74,0
COMP_015606,Sanchez-Todd,SaaS,0.928249628,8998307.21,06-03-2020,12.92428405,42.21306687,Operations,24.4,11.9,2189.369151,1812,107979686.5,0
COMP_009012,Jensen and Sons,SaaS,4.077962409,10443708.06,30-09-2024,7.250874047,39.75193993,Operations,25.5,3.9,2719.715641,143,73105956.42,0
COMP_024050,Brown-Dorsey,SaaS,0.889740718,1357278.21,25-11-2021,10.0621957,22.74569352,Operations,14.7,-4,530.1868008,1183,14930060.31,0
COMP_020501,Alvarado-Cain,Retail,2.239662784,5097653.78,10-12-2023,9.375339689,6.600844459,Sales,26.6,-2.9,6141.751542,438,50976537.8,0
COMP_012862,Meyer-Lam,Healthcare,2.148245922,111995.62,07-09-2022,4.097432766,5.631878839,Sales,24.7,-4.1,183.599377,897,447982.48,0
COMP_006301,Morgan-Choi,Retail,2.300370149,1915418.77,13-09-2023,13.6982048,9.721299244,Engineering,28.8,10.1,2016.230284,526,24900444.01,0
COMP_004521,"Huff, Bennett and Lewis",Retail,2.96265393,2601009.36,28-02-2022,8.911005268,27.9169946,Engineering,27.7,-1.8,830.9934058,1088,31212112.32,1
COMP_020956,Richards-Smith,Tech,4.455066032,5044819.92,19-09-2023,10.83298952,50.00774623,Engineering,14.7,4.5,1013.016048,520,55493019.12,1
COMP_021690,"King, Nunez and Smith",Fintech,2.859946525,905805.87,03-05-2021,7.978001383,33.55388211,Sales,28.6,7.4,309.1487611,1389,6340641.09,0
COMP_006292,"Lee, Thompson and Garcia",Fintech,2.103802758,2741342.54,07-06-2021,7.620576642,1.820602701,Sales,28.9,7.9,9452.90531,1354,21930740.32,0
COMP_003963,Robinson-Rasmussen,Tech,1.044837561,3537705.48,13-04-2024,18.82593875,21.28161814,Operations,10.1,-1.4,1586.415013,313,56603287.68,0
COMP_009534,Hill-Hamilton,Fintech,1.64160166,6047158.11,24-01-2022,9.872319918,-0.433111051,Engineering,22.2,0.1,151178.9528,1123,66518739.21,0
COMP_008540,Jennings LLC,Healthcare,1.804480399,7291371.95,09-08-2020,15.58195811,39.69184797,Marketing,22.2,9.3,1660.904772,1656,102079207.3,1
COMP_019927,May-Franklin,Retail,4.067279728,1818625.02,31-08-2023,4.939451079,16.53467634,Marketing,13.8,1.8,1057.340128,539,9093125.1,0
COMP_021726,Hill-Clark,Tech,1.74046674,17226560.6,30-08-2021,11.62236862,13.82765302,Operations,13.8,14.7,11259.18993,1270,206718727.2,0
COMP_000154,West-Rivas,Fintech,2.256741223,4520498.95,03-02-2024,8.790494705,-3.388285052,Marketing,6.8,9.7,-22602.49475,383,36163991.6,0
COMP_013243,"Williams, Black and Mejia",Healthcare,2.206596134,225346.31,30-08-2023,13.57685802,14.13392605,Engineering,10.9,8.2,155.4112483,540,3154848.34,0
COMP_010069,"Bentley, Leonard and Wade",Healthcare,3.358051033,5983668.53,07-08-2020,12.24863407,23.31756013,Operations,12.9,6.8,2310.29673,1658,65820353.83,1
COMP_021667,"Allison, Ashley and Jones",Tech,2.898549709,2480705.81,02-07-2022,16.47959795,-6.784278178,Marketing,7,-3,-4593.899648,964,39691292.96,0
COMP_001243,Bell and Sons,Healthcare,5.049808838,8444613.01,15-03-2023,8.886006874,1.745349157,Marketing,12.4,8.1,27240.68713,708,92890743.11,0
COMP_013294,"Miller, Bailey and Sheppard",Tech,1.053039555,846804.65,14-03-2024,10.20320614,-7.844102466,Engineering,14.7,10.9,-1099.746299,343,7621241.85,0
COMP_022695,"Stone, Martin and Henry",SaaS,2.981643971,3486461.49,27-10-2024,6.613491182,27.80252646,Sales,11.5,-2,1031.497482,116,24405230.43,0
COMP_003447,Parker Group,SaaS,6.550603952,278056.76,29-08-2024,7.125870032,52.28649982,Marketing,14.9,-4.8,54.52093333,175,1946397.32,0
COMP_001308,Smith Inc,SaaS,1.925908461,430779.38,09-05-2021,9.496151107,0.99206677,Marketing,28.4,13.5,1958.088091,1383,4307793.8,0
COMP_019145,Sherman Group,Healthcare,3.402781054,314905.02,03-02-2024,9.275429588,43.12018773,Sales,18.2,-0.6,74.44563121,383,3463955.22,0
COMP_015851,Brown-Johnson,Tech,1.458388357,3558624.05,19-06-2024,11.84850989,28.90470011,Marketing,11,4.2,1227.111741,246,35586240.5,0
COMP_000337,Martin and Sons,SaaS,1.948679236,5223229.37,23-09-2022,6.839676792,11.43275672,Engineering,24.5,-3.3,4145.420135,881,36562605.59,0
COMP_013018,"Davidson, Weber and Shannon",Tech,2.887362057,9557767.68,17-07-2021,10.57854466,23.38569799,Marketing,25.6,6.1,4084.516103,1314,95577676.8,0
COMP_016416,Jackson and Sons,Tech,3.284165292,5324585.7,24-10-2022,8.352876446,1.965709248,Marketing,12.4,10.4,17176.0829,850,42596685.6,0
COMP_024658,Perez Group,Healthcare,1.046226404,1631007.86,28-04-2020,8.932460653,16.04971456,Sales,10.8,0.6,906.1154778,1759,14679070.74,0
COMP_021149,Mcneil LLC,SaaS,2.978312545,5229908.1,27-11-2024,10.8884898,19.39862633,Marketing,26.8,11.3,2526.525652,85,57528989.1,1
COMP_017945,Riley LLC,SaaS,3.464093699,7823829.46,23-08-2020,5.783868505,17.55024994,Sales,13.7,6.3,4346.571922,1642,62590635.68,0
COMP_017561,Mora-Burns,Tech,5.3835126,8383319.47,13-04-2024,10.96869283,36.95700622,Sales,22.7,10.7,2395.234134,313,75449875.23,0
COMP_016562,"Austin, Little and Marks",Fintech,3.864880211,8260809.32,22-09-2024,4.997393812,34.04722348,Operations,8.3,-0.9,2162.515529,151,41304046.6,0
COMP_010516,Berry-Simpson,Healthcare,1.035470738,424488.25,27-10-2024,6.899877709,43.5874738,Operations,26.5,9.9,100.8285629,116,3395906,0
COMP_018346,Ball-Watkins,Healthcare,2.642870495,3562077.02,31-01-2022,18.13144333,34.63963433,Engineering,11.8,4.1,1047.669712,1116,60555309.34,1
COMP_006194,"Wright, Chapman and Strickland",Tech,2.097840468,485060.92,27-03-2020,5.999802313,24.99627919,Sales,12.8,0.8,202.1087167,1791,2910365.52,0
COMP_003103,Castro-Hatfield,Retail,1.664405032,8161763.15,25-12-2022,10.60068846,21.17786692,Marketing,16.2,2.4,3372.629401,788,81617631.5,0
COMP_015922,"Romero, Neal and George",Retail,4.293752567,1956224.1,24-10-2023,8.06206417,31.04012513,Marketing,26.7,-3.4,621.0235238,485,15649792.8,0
COMP_014845,"Greene, Sims and Mcclain",Tech,5.005411138,3907007.68,09-07-2023,6.158051127,-7.662037121,Sales,28.4,10.4,-6104.6995,592,23442046.08,0
COMP_013623,"Carr, Roberts and Anthony",Fintech,4.320371315,1319939.28,24-12-2022,13.84062514,16.43434336,Engineering,22.3,9.7,857.1034286,789,17159210.64,0
COMP_004573,Smith-Moody,Retail,5.018966566,974182.5,30-01-2022,4.243160989,22.60307168,Engineering,5.2,-2.3,355.5410584,1117,4870912.5,0
COMP_014111,Smith LLC,Healthcare,4.278006385,9728003.5,24-03-2024,6.972205468,18.82316011,Sales,14.5,1.6,5147.091799,333,58368021,0
COMP_012110,Drake Group,Retail,2.018098639,5668113.25,26-04-2023,9.326996854,-9.071228274,Operations,16.1,7.3,-6368.666573,666,56681132.5,0
COMP_024477,Olson-Hayes,Fintech,7.464196453,4318658.53,25-02-2020,9.794138086,50.74368507,Marketing,21.5,-4.2,930.7453728,1822,38867926.77,0
COMP_024168,"Mckenzie, Calderon and Johnson",SaaS,2.114133926,1939902.79,21-07-2022,10.1942013,36.96377563,Marketing,26,6.4,524.2980514,945,21338930.69,1
COMP_000673,Brock-Barron,SaaS,5.320145805,575008.31,20-01-2021,9.042685325,-6.805086133,Operations,24.5,1.7,-927.4327581,1492,5750083.1,0
COMP_006005,Trujillo PLC,Retail,1.995396673,9655180.92,28-03-2024,9.984906721,50.98342026,Operations,12.2,-4.6,1990.758953,329,125517352,1
COMP_006486,Wood Ltd,Retail,2.272678363,2191026.62,20-04-2022,6.647611236,41.01984211,Sales,17.3,12,539.6617291,1037,19719239.58,0
COMP_008341,Hahn Ltd,Healthcare,2.830454135,863601.07,12-04-2022,7.012644653,11.86012033,Marketing,25,-4.4,664.3085154,1045,6908808.56,0
COMP_015936,"Sparks, Hughes and Lopez",Tech,4.082677907,5946562.52,03-09-2022,8.960466593,18.66069468,Marketing,26.2,-3.5,2753.038204,901,53519062.68,0
COMP_020170,Chang PLC,Fintech,2.063168667,3313395.81,02-04-2023,15.05095107,-8.630599484,Operations,16.5,8.3,-4477.561905,690,43074145.53,0
COMP_008355,Gibbs Group,Fintech,1.721833831,2427916.58,15-04-2024,14.83402447,19.7483743,Marketing,9.6,11.4,1196.01802,311,33990832.12,1
COMP_000773,Lee-Baird,Healthcare,3.000065116,2667873.18,31-07-2022,7.736978642,-6.685126764,Operations,27.3,-1.5,-4446.4553,935,21342985.44,0
COMP_019387,Wilson-Jones,SaaS,3.985378091,10172157.83,14-11-2020,8.970618015,43.57725926,Operations,12.1,1.2,2371.132361,1559,81377262.64,0
COMP_008471,Jones-Davis,Tech,1.970736556,7545764.67,10-09-2021,9.893608484,48.35774165,Sales,25.5,7.4,1622.74509,1259,75457646.7,0
COMP_021919,"Wilson, Martinez and Tyler",Retail,2.148036167,2911190.37,21-11-2024,7.510961414,7.561038477,Engineering,21.6,9.9,3130.312226,91,20378332.59,0
COMP_002081,Davis PLC,Tech,2.136027968,1664974.49,06-08-2021,8.409023595,2.508403004,Sales,19.8,0,5045.377242,1294,14984770.41,0
COMP_024891,Smith LLC,Fintech,5.4465137,1147069.33,15-03-2023,8.694367669,52.44156224,Sales,28.2,14.8,247.7471555,708,8029485.31,0
COMP_018146,Romero-Blake,SaaS,5.911940841,3853356.94,30-06-2024,14.51589365,-8.295895991,Engineering,21.4,-1.3,-5504.795629,235,57800354.1,0
COMP_009704,Potter Ltd,Healthcare,3.215768293,443029.81,13-09-2020,16.60977821,16.61220654,Engineering,26,10.6,262.1478166,1621,6645447.15,0
COMP_013836,Barry-Patrick,Healthcare,4.373506276,4735038.9,19-03-2024,11.38480143,3.333217683,Sales,5.6,0.1,10761.45205,338,56820466.8,0
COMP_014941,"Jones, Smith and Jones",SaaS,4.209508933,6787311.06,23-10-2021,16.96476192,35.19636777,Engineering,23.2,-1.5,1922.751008,1216,115384288,1
COMP_011497,"Allen, Stewart and Jones",SaaS,3.903422172,7393070.82,01-10-2024,9.024906884,21.09698126,Sales,23.8,-0.5,2843.488777,142,59144566.56,0
COMP_023680,"Mitchell, Spence and Patterson",Tech,2.262994795,6511705.29,30-05-2021,15.11460399,34.87515661,Operations,21.4,13,1904.007395,1362,84652168.77,1
COMP_001244,Mason LLC,Tech,3.3152833,7592574.75,30-04-2024,10.91369172,24.7896581,Sales,28.5,7.6,2989.202657,296,75925747.5,0
COMP_002618,"Gutierrez, Solis and Brady",Fintech,1.671478269,1795118.58,07-01-2021,16.27439319,11.53628458,Engineering,28,10.6,1221.169102,1505,28721897.28,0
COMP_020260,Garcia Group,Retail,3.301687425,3940390.81,03-01-2023,11.83115563,8.670500732,Marketing,17.5,13.2,4147.7798,779,47284689.72,0
COMP_020364,Reyes Inc,Healthcare,2.052790988,275791.01,23-08-2024,11.12796281,-1.739055764,Engineering,21.2,2.2,-4596.516833,181,2757910.1,0
COMP_017692,Carroll Ltd,Retail,3.585265398,548002.39,25-04-2020,2.978905592,51.15018232,Marketing,6.9,0.3,115.6123186,1762,1644007.17,0
COMP_005176,Anderson Group,SaaS,3.026764437,14803892.33,17-09-2020,15.38674407,1.299906307,Marketing,22.3,2.7,61682.88471,1617,236862277.3,0
COMP_024665,"Lewis, Keith and Young",Tech,2.006463389,1636093.65,03-07-2020,4.282830469,32.93860685,Engineering,20.7,0.2,447.020123,1693,6544374.6,0
COMP_024553,"Gray, Gilmore and Perry",Tech,3.209388749,6020857.38,29-10-2023,8.946476883,-5.674258159,Operations,8.9,11.1,-11149.73589,480,54187716.42,0
COMP_002495,Garcia-Juarez,Healthcare,3.277179479,12822237.16,10-11-2020,9.989912436,45.37469516,Operations,6.8,-0.2,2805.741173,1563,141044608.8,1
COMP_024845,"Leach, Martinez and Terry",Tech,2.90973016,2678355.89,13-12-2022,9.623599669,27.14716142,Marketing,29.5,8.1,801.9029611,800,24105203.01,0
COMP_022453,"Carr, White and Mclaughlin",Fintech,4.124256971,1677149.44,20-03-2022,7.514037161,-8.789066648,Sales,21.9,14.8,-1905.851636,1068,15094344.96,0
COMP_009144,Stafford Group,Tech,1.890210222,6266181.89,28-05-2020,8.940654218,33.7133553,Operations,8.9,13.5,1499.086577,1729,50129455.12,0
COMP_021162,"Mccormick, Navarro and Gomez",Healthcare,3.679132472,716525.2,20-03-2020,13.12143637,42.35715196,Operations,8.5,14.9,161.3795495,1798,9314827.6,0
COMP_022839,Holland-Gardner,Healthcare,3.961327486,1822089.89,18-05-2022,10.19065528,1.682437092,Engineering,30,14.3,6283.068586,1009,20042988.79,0
COMP_020267,Contreras LLC,Tech,2.660332293,4166323.87,08-09-2022,7.452913382,-4.542330556,Sales,16.3,10.2,-13439.75442,896,37496914.83,0
